Date,Open,High,Low,Close,Volume,Adj Close
2016-01-21,66.00,66.25,62.00,62.40,23015100,62.40
2016-01-20,67.35,67.35,63.15,63.90,25595800,63.90
2016-01-19,69.60,71.10,67.25,69.25,25513300,69.25
2016-01-18,72.00,74.40,67.65,68.70,18767600,68.70
2016-01-15,80.40,80.75,72.00,72.85,15685100,72.85
2016-01-14,78.90,82.75,77.60,79.35,17780300,79.35
2016-01-13,84.25,85.85,78.65,80.95,17849800,80.95
2016-01-12,84.80,86.80,82.60,84.25,14023600,84.25
2016-01-11,78.50,86.50,77.10,85.00,28155800,85.00
2016-01-08,81.35,82.80,79.15,81.05,14021500,81.05
2016-01-07,86.95,86.95,80.10,81.15,18312800,81.15
2016-01-06,92.25,92.30,88.50,88.90,8248200,88.90
2016-01-05,89.55,93.90,89.05,92.40,12475300,92.40
2016-01-04,90.55,93.50,88.20,88.95,10540100,88.95
2016-01-01,90.90,92.00,90.15,91.65,4355000,91.65
2015-12-31,92.25,92.45,90.05,90.40,8010400,90.40
2015-12-30,92.35,93.50,91.65,91.95,5438100,91.95
2015-12-29,92.25,93.50,90.75,91.95,7518700,91.95
2015-12-28,92.30,93.00,90.40,91.90,8132600,91.90
2015-12-25,91.95,91.95,91.95,91.95,000,91.95
2015-12-24,91.30,92.40,90.35,91.95,12330200,91.95
2015-12-23,87.25,89.60,87.25,89.30,10105000,89.30
2015-12-22,86.50,88.35,85.50,86.05,8769000,86.05
2015-12-21,84.05,87.00,84.00,86.55,9146200,86.55
2015-12-18,86.20,86.50,84.10,84.30,11966700,84.30
2015-12-17,84.70,87.45,84.15,87.15,12517800,87.15
2015-12-16,84.75,85.30,83.50,84.05,6251400,84.05
2015-12-15,84.20,85.20,82.75,83.80,8336200,83.80
2015-12-14,83.40,85.25,82.10,84.30,9019400,84.30
2015-12-11,83.50,85.00,82.30,83.45,10000000,83.45
2015-12-10,82.95,84.15,81.25,83.10,11945800,83.10
2015-12-09,86.00,86.25,81.60,82.25,12149700,82.25
2015-12-08,90.35,90.35,86.10,87.15,10316000,87.15
2015-12-07,93.10,93.10,90.70,91.25,6114300,91.25
2015-12-04,90.95,93.10,90.60,91.50,6259900,91.50
2015-12-03,93.50,93.50,91.60,92.10,7927100,92.10
2015-12-02,96.05,96.40,93.80,94.25,9886700,94.25
2015-12-01,91.85,94.70,91.40,94.15,13697000,94.15
2015-11-30,91.65,92.40,89.45,90.15,10142600,90.15
2015-11-27,90.75,93.75,89.90,91.90,10537900,91.90
2015-11-26,90.60,91.65,89.95,90.25,10750100,90.25
2015-11-25,90.20,90.20,90.20,90.20,000,90.20
2015-11-24,90.55,91.40,89.60,90.20,8486400,90.20
2015-11-23,93.15,93.15,89.50,90.45,7142500,90.45
2015-11-20,91.70,94.50,91.00,93.15,10214600,93.15
2015-11-19,89.80,92.10,89.40,91.65,9311500,91.65
2015-11-18,91.65,91.65,88.80,89.15,10570800,89.15
2015-11-17,91.00,93.00,90.20,92.05,12441000,92.05
2015-11-16,86.75,90.80,85.80,89.55,11626000,89.55
2015-11-13,90.45,90.80,86.70,87.25,12278800,87.25
2015-11-12,91.00,91.00,91.00,91.00,000,91.00
2015-11-11,91.40,91.45,90.50,91.00,1224800,91.00
2015-11-10,93.00,93.15,89.65,90.05,8641800,90.05
2015-11-09,88.00,95.10,87.30,93.65,12387200,93.65
2015-11-06,93.80,95.50,90.85,92.20,12741000,92.20
2015-11-05,98.50,98.80,93.65,94.05,8521100,94.05
2015-11-04,100.00,100.90,98.35,98.70,6902100,98.70
2015-11-03,97.60,100.90,97.30,98.40,12266600,98.40
2015-11-02,100.30,100.85,96.15,96.95,9399000,96.95
2015-10-30,105.00,105.75,99.20,99.95,16800600,99.95
2015-10-29,106.00,107.95,105.35,107.10,10885800,103.60
2015-10-28,103.10,107.15,101.25,105.05,16140900,101.617
2015-10-27,103.00,106.50,102.10,104.80,17723600,101.37517
2015-10-26,103.65,107.80,102.35,104.85,13774600,101.42353
2015-10-23,107.50,107.70,101.55,102.15,14456500,98.81177
2015-10-22,105.10,105.10,105.10,105.10,000,101.66536
2015-10-21,100.00,105.95,99.10,105.10,21125100,101.66536
2015-10-20,108.25,108.25,100.30,101.25,17248500,97.94118
2015-10-19,109.00,112.25,107.55,108.15,11254300,104.61569
2015-10-16,110.45,111.00,107.15,108.65,8630200,105.09935
2015-10-15,109.25,111.15,106.15,109.25,14055200,105.67974
2015-10-14,107.15,112.40,106.50,107.90,19045400,104.37386
2015-10-13,109.80,109.80,106.10,107.75,19644700,104.22876
2015-10-12,107.60,119.10,107.25,110.90,47468700,107.27582
2015-10-09,95.00,104.75,94.25,103.60,51238600,100.21438
2015-10-08,92.40,93.60,89.10,92.90,20743800,89.86405
2015-10-07,86.10,92.10,85.20,90.75,31384800,87.78431
2015-10-06,85.50,87.00,84.25,85.70,19914500,82.89934
2015-10-05,84.00,85.25,82.65,84.55,16463000,81.78693
2015-10-02,83.40,83.40,83.40,83.40,000,80.67451
2015-10-01,86.10,86.55,82.70,83.40,9019500,80.67451
2015-09-30,88.20,88.40,83.35,84.70,19669300,81.93202
2015-09-29,88.45,88.50,85.15,86.20,13245800,83.383
2015-09-28,96.15,96.15,90.80,91.20,5443300,88.21961
2015-09-25,95.60,95.60,95.60,95.60,000,92.47582
2015-09-24,94.80,96.45,92.35,95.60,9945000,92.47582
2015-09-23,89.25,95.70,88.90,95.05,8100700,91.94379
2015-09-22,99.00,99.85,91.85,92.35,8230800,89.33202
2015-09-21,97.65,99.80,97.00,98.40,7682400,95.18432
2015-09-18,101.15,101.75,97.80,98.95,14049300,95.71634
2015-09-17,98.90,98.90,98.90,98.90,000,95.66798
2015-09-16,99.85,100.95,97.00,98.90,8592100,95.66798
2015-09-15,101.00,101.00,96.30,96.50,7515000,93.34641
2015-09-14,98.00,101.85,96.15,101.30,7854100,97.98955
2015-09-11,100.15,102.50,96.10,97.00,6740900,93.83007
2015-09-10,96.50,100.40,95.15,99.75,10500900,96.4902
2015-09-09,96.00,102.00,96.00,99.90,14041900,96.6353
2015-09-08,90.55,94.45,87.65,93.50,7628100,90.44444
2015-09-07,93.60,95.70,89.45,89.85,4556100,86.91372
2015-09-04,97.25,97.25,92.30,93.25,5261300,90.20261
2015-09-03,94.35,99.90,94.35,98.25,6929600,95.03922
2015-09-02,95.75,95.90,92.55,94.10,7538800,91.02484
2015-09-01,96.50,98.40,94.10,94.75,7900600,91.65359
2015-08-31,96.55,99.95,92.70,98.65,13366300,95.42615
2015-08-28,95.70,98.90,93.80,96.55,14364100,93.39477
2015-08-27,88.00,92.10,86.15,91.15,13115400,88.17124
2015-08-26,84.30,88.00,82.50,85.55,9361800,82.75425
2015-08-25,83.10,87.25,76.70,86.40,15836400,83.57647
2015-08-24,89.45,90.80,78.75,81.10,14607300,78.44967
2015-08-21,97.00,97.00,93.10,94.60,14658600,91.5085
2015-08-20,102.00,102.60,95.75,98.60,10843700,95.37778
2015-08-19,102.50,105.20,100.95,102.50,4662300,99.15033
2015-08-18,105.20,107.80,102.15,102.85,7767800,99.48889
2015-08-17,107.00,107.50,102.00,105.00,7505600,101.56863
2015-08-14,104.00,108.35,101.15,107.10,11143300,103.60
2015-08-13,115.40,116.60,99.25,103.40,22935400,100.02092
2015-08-12,123.80,123.80,113.00,113.85,10406600,110.12941
2015-08-11,130.30,130.50,122.85,123.55,7178400,119.51242
2015-08-10,131.10001,131.10001,126.50,127.80,5438900,123.62353
2015-08-07,130.10001,131.39999,128.50,129.30,7421400,125.07451
2015-08-06,128.89999,129.89999,126.25,126.60,3885100,122.46274
2015-08-05,128.00,131.20,127.25,127.70,3819500,123.52679
2015-08-04,126.50,128.39999,124.10,127.45,5247400,123.28496
2015-08-03,130.00,130.35001,126.50,126.95,3195200,122.8013
2015-07-31,131.10001,132.85001,129.39999,130.25,4258500,125.99346
2015-07-30,132.60001,132.60001,129.30,129.85001,8074700,125.60654
2015-07-29,130.45,132.95,127.00,130.39999,6277300,126.13856
2015-07-28,128.75,129.80,126.30,128.64999,3862000,124.44575
2015-07-27,131.89999,133.39999,128.00,128.50,4123700,124.30065
